,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR,condition
S3_stress8,78.73796065669872,54.54545454545455,92.71523178807948,8.869145288344303,38.16977724262493,76.0,772.6127819548873,67.54831981777254,95.11550673680323,0.12310889614864928,30.263157894736842,67.10526315789474,67.54892406883431,742.8571428571429,695.7142857142857,850.0,647.1428571428571,1100.0,3.04,5.435821870053135,-1.769088873949114,-9.643079985315645e-18,0.9880870678763339,13.9705228515814,3.4460085636524775,-0.13081377240186065,-0.343165160547998,0.05151734743107284,-1.0126854180135691,0.8737957576147887,3474.954264101258,403.7729075509259,2953.4035301317463,0.0,0.0,117.7778264185857,0.1367144392669275,12.027157793042136,87.97284220695786,0.12578616352201258,0.15094339622641512,33.43471250063323,88.48983168201367,0.3778367736168847,0.007093194667501912,0.028573372444056,12.535876266199065,8.207934336525307,17.774016081252643,3.3749413063593305,9.566081744727336,10.0,5160.714285714284,2353.3004757683834,1419.0037105702877,0.2749626567195022,2363.7395906926185,4872.857142857143,3763.4285714285716,6725.714285714285,3375.714285714286,7310.0,3225.3636363636365,878.2056367934948,3029.0,2597.0,3323.0,2272.0,5207.0,2.130378829570519,0.5842353398848013,2.194487463176699,1.5610606035652086,2.4700832571116256,1.2622900146010676,3.13929234725179,19793.130434782608,11262.827551785014,18877.0,8916.2,30710.800000000003,2105.0,39536.0,2.2240479026546307,-1.5744894737092168,4.558470003584738e-16,0.7880150725462479,0.008542759027096558,0.5889009782531844,-0.0868843460450067,-0.5765475872059201,0.450064579755783,-1.1922322807547279,1.4974131610540649,527871.8100874772,517873.85660803696,9997.254278505778,0.0,0.6992009344928187,51.80160893991386,98.10611831708015,1.893881682919853,0.06629834254143648,0.16574585635359118,1164.8243072097468,763.2920496680283,1.526053242289571,0.10536051565782678,1.8847186600522807,-1.6316683358582278,9.610222950974882e-05,0.9991044575670939,-1.1099676557870874,0.10692701249162229,-0.01594420412910248,-1.1550868633244349,-0.05655775820633514,0.1858622676905194,-0.15474560981374894,0.0010156533957876711,0.06830993448195745,1.804701298494599,-1.4348174647691112,0.0065192442764411,0.981286261226058,13.0,42.61749092441755,0.10115778527296151,0.19661342680751268,0.7660714285714286,1.3150512085484998,9.192857142857143,2
S3_stress9,77.68805883710937,55.62913907284768,93.75,8.727163506454051,38.12086092715232,76.0,782.8383458646616,57.02205007724062,94.73704163662005,0.12101737496261884,34.21052631578947,68.42105263157895,57.03275106355603,763.5714285714286,700.0,862.8571428571429,640.0,1078.5714285714287,3.8,5.495153733370706,-1.7555101978391483,9.558491564391824e-18,0.9869115748769328,13.616137545907755,3.40251607119749,-0.13781434302929518,-0.3629728777086011,0.05491315794201466,-1.0053445778685475,0.964378011207503,3148.148416152856,1925.9009736299804,1181.1081757262193,0.0,0.0,41.1392667966564,1.6305881317313005,61.98568723330102,38.014312766698986,0.14906832298136646,0.17391304347826086,28.224474800743018,89.43998310474895,0.3155688744673343,0.0031617372845671454,0.017699577099400975,11.548487912042415,8.860759493670885,17.34820322180917,2.660065385152925,8.487443728138286,10.0,5441.428571428572,1756.597555225854,1087.4531188581354,0.1998469895512457,1779.5800671561542,5735.714285714286,4499.142857142857,6587.142857142858,3458.5714285714284,6771.428571428572,3814.6,954.186480725859,3665.0,3057.2,4517.0,2623.0,5590.0,2.212065833749992,0.3795332724770693,2.2496225995708414,1.9004468467043596,2.315633670402156,1.5505383214756316,3.0504175260214357,19807.454545454544,12073.124050503373,20193.5,7919.200000000001,31031.800000000003,702.0,40247.0,2.023851611839647,-1.461448389924148,2.869915945103414e-15,0.7671826517581822,-0.8001140134626374,0.32717427571894203,-0.09197958113533873,-0.6047010548236287,0.6037329917355752,-1.0889112802402412,1.2400353715125771,645212.6999377377,635632.0295036794,9578.105147282435,0.0,2.5652867758128717,66.36302480809842,98.51550609128856,1.484493908711444,0.11650485436893206,0.1747572815533981,869.4714301811385,575.9241848252829,1.5096977225308026,0.10536051565782678,1.7809669338771563,-1.4947549365478086,-4.4847352748612525e-05,0.9974328709072554,-1.3838977638117036,-0.05680975372072031,0.2312600019619751,-1.1914775394489514,-0.056910083440914354,0.27166531275993033,-0.1765010364973647,-0.0015236455479498393,0.09304266100374724,1.6412797813381845,-1.395765370370651,0.001958378673037747,0.992126901544743,12.0,-64.05603939963753,0.18154151826480205,0.3226721595827795,0.9224675324675324,2.1784982191776248,10.147142857142857,2
S3_amusement0,60.745925934865674,43.20987654320987,81.39534883720931,9.51732961017081,38.18547229399944,58.0,1011.8965517241379,109.85656853525602,156.29560850045021,0.15445808984539297,55.172413793103445,77.58620689655173,110.0725601258562,1000.0,848.8571428571429,1173.142857142857,737.1428571428571,1388.5714285714287,0.8787878787878788,5.934233634666602,-1.9492436819812162,-7.697546304067752e-18,0.9525038640612615,14.379152504868873,3.3647153034229067,-0.10807642614234736,-0.4146721450407418,0.029754114134327145,-0.9193533964833116,1.4244322089926769,3926.4665167620497,928.6813616820518,2372.419235308907,0.0,0.0,625.365919771091,0.3914490946036907,28.132476863279166,71.86752313672083,0.050314465408805034,0.15094339622641512,54.376227198414945,143.97082246891594,0.3776892169255688,0.022651340591577807,0.05406722127027582,14.608551841286555,7.6447033127047685,19.89578398863098,4.265344277207489,12.251080675926213,11.0,4557.012987012986,2592.2880288443635,1576.4058665940315,0.3459296409921641,2595.0376506253747,3680.0,3231.4285714285716,6117.142857142857,3015.714285714286,7848.571428571428,3450.5454545454545,1309.1006880947882,2751.0,2429.0,4860.0,2270.0,5969.0,1.8692746236446425,0.5173761304068013,1.7586618548336461,1.5002914393549158,2.112687141603121,1.2748423912932711,3.339101292892624,21609.5,10918.734942748633,21940.0,11958.800000000001,31066.400000000005,2731.0,40687.0,2.4293697772305367,-2.572293220793291,-2.029445394804324e-15,0.7005279573699602,1.9409925664771688,-0.03677523748341069,-0.03180472348126408,-0.4044321224996729,0.4383359555808749,-0.9541931160760142,1.080729356909975,203037.25704750294,138964.05196777504,64068.14362755498,0.0,5.061452172894769,2.1690038777400784,68.44434280992003,31.555657190079966,0.12834224598930483,0.16042780748663105,1283.1171107891907,947.6100463798386,1.3540560441408278,0.09531017980432521,0.7710319977323559,-2.19954282860015,-4.0207860937787895e-05,0.9990885192907363,0.21444229357089295,-1.308653285395368,0.5702636660373583,-0.3505419343087136,0.04869794446510605,0.2509601872524284,-0.5078146862900422,-0.004723228550318908,0.11473286480994978,0.7323780759702185,-2.1754615499418426,0.006008752533407194,0.9729581626423617,10.0,-198.4032294080272,0.10624970458344081,0.7587748735424706,0.6949206349206349,1.062497045834408,6.2542857142857144,3
S3_amusement1,54.84052878598218,40.697674418604656,70.0,7.3520964198131535,29.302325581395344,53.0,1113.4770889487868,139.17265444128668,146.11422031427568,0.13122337384796973,71.69811320754717,86.79245283018868,139.18085655730505,1120.0,972.0,1253.7142857142858,857.1428571428571,1474.2857142857142,2.0384615384615383,6.124363034448845,-1.979273313326359,-5.075305255429287e-19,0.9502590988349434,15.820718160564354,3.494552594552252,-0.08369252968955351,-0.38524502188955856,0.04120590457258689,-0.9426785804773307,1.4284992768619658,7182.860771359457,1487.0262208217707,5060.75304813373,0.0,0.0,635.0815024039562,0.29383497014740645,22.710390190947603,77.2896098090524,0.12578616352201258,0.20125786163522014,68.88694939781611,127.26497874548502,0.5412875566936753,0.0010953347204751829,0.032260862218221435,15.224382092387609,8.438818565400844,19.971469329529246,3.7983429998305267,11.532650764128402,12.0,4265.5952380952385,1816.7217978381905,1330.6115235650077,0.31194040908559806,1819.3240706953509,3570.714285714286,3283.4285714285716,5267.714285714286,3004.285714285714,7110.0,3332.8333333333335,1207.8649781972965,2803.5,2373.8,4198.6,2338.0,6188.0,2.0468409901348137,0.3571188261937917,2.0233038198045525,1.6982057876698724,2.4351366295510624,1.4469854033502474,2.55678177518059,20798.153846153848,11139.25085760434,21429.5,9168.0,31199.0,930.0,40924.0,1.5568193290327264,-2.1805887621460256,-3.4363200116093226e-15,0.756513278222109,-0.1611460357914769,-0.23243137007259315,0.0037517244609547107,-0.4864939366918562,0.5504398081379877,-1.298324094208901,1.2365460877642775,124949.51145851213,86909.41676068475,38036.31752049337,0.0,3.7771773340035595,2.284906174575373,69.55773021038367,30.442269789616322,0.12834224598930483,0.16042780748663105,899.2314119465605,873.9649982589796,1.0289100979305967,0.08701137698962969,2.109986605396144,-1.99143119521833,0.00021731306302658703,0.983488120159479,-0.7206860424705601,-0.1360984047397589,0.05768508129436341,-1.0595327674199742,-0.03651840196884162,0.8688221346566394,-0.645187865825857,0.0016310831283421682,0.25123647984179104,1.354147973761758,-1.465522463461193,0.010999763289613352,0.9089674806405783,13.0,68.54537976721144,0.41791577140760433,1.4581792263978204,1.1415384615384616,5.4329050282988565,14.84,3
S3_amusement2,54.984767085441625,40.737148399612025,74.60035523978685,6.863802166336411,33.863206840174826,53.0,1107.1698113207547,146.30252239180814,129.76786554042792,0.1172068315208364,71.69811320754717,90.56603773584906,146.4727888209689,1118.5714285714287,999.1428571428571,1208.0,804.2857142857143,1472.857142857143,1.394736842105263,6.075522587221919,-4.962308867295228,-4.06024420434343e-18,0.9588193697931127,15.424607964784055,3.3161426433305454,-0.08581967175851196,-0.38276670623976605,0.05241214166198256,-0.9345668796287817,1.4277535674407744,2241.0409237884264,220.5513846823232,1687.144222141541,0.0,0.0,333.3453169645623,0.130724677705603,11.561141300184715,88.43885869981528,0.10126582278481013,0.22784810126582278,72.41605398156099,103.96178302569487,0.6965641784314421,0.010052263459110033,0.04652001563489282,15.277838835108552,9.316770186335404,18.308631211857016,3.030559054749693,8.991861025521612,13.0,4135.824175824176,1523.1287681384874,1063.2330455348238,0.2570788796462668,1527.4014770546883,3584.285714285714,3414.0,4784.57142857143,3277.1428571428573,6440.0,2864.076923076923,732.4806599219963,2594.0,2378.2,3285.200000000001,2195.0,4628.0,2.0902179964705514,0.3573580601554996,1.982811590224864,1.8398058432497237,2.160672432780974,1.8083943209319817,3.193184159534812,22470.5,11271.782184159825,22486.0,12087.2,34182.0,2276.0,41100.0,2.175054260967768,-2.2072753432642105,2.394867373195233e-15,0.8000805871695232,-0.15691546959225455,-0.04323174702223183,-0.0002840498584900054,-0.6312907976132256,0.6279153086414015,-1.2748509771309762,1.1413693996515433,180817.0373150224,158464.96309836517,22350.952683332565,0.0,1.12153332469094,7.089852738873848,87.63883556007467,12.361164439925338,0.09090909090909091,0.15151515151515152,753.9102763997258,756.2143357063377,0.9969531663209482,0.08004270767353638,1.81284829201658,-1.9727127974643857,-9.873315598676007e-05,0.9876140891222351,-1.0128582596530413,-0.23338987739676514,0.10034082792534757,-0.9189620984599043,-0.04860439268711677,0.7922540350699293,-0.6272223112876101,-0.004996179535847832,0.20174793641424393,1.2255167300923782,-1.5600030337194497,0.017603513286446368,0.9335446563701684,15.0,-209.84292776500425,0.3068542498092484,1.4194763463575395,0.8875238095238094,4.602813747138726,13.31285714285714,3
S3_amusement3,54.833155047152914,34.7682119205298,76.22504537205081,8.488344841256612,41.456833451521014,52.0,1120.5769230769233,185.89807164448487,174.51643430084744,0.15573802271570386,73.07692307692307,86.53846153846155,185.93264473822703,1098.5714285714284,972.0,1263.4285714285713,787.1428571428571,1725.7142857142858,1.0833333333333333,5.936361765987355,-3.676162108745279,2.7068294695622865e-18,0.9610960265200783,14.80402957832925,3.2568402127465403,-0.08974222363262602,-0.382510933211866,0.06268898304824332,-0.9628599116375041,1.5039086906030712,7430.496754026209,4081.3532697808714,2730.353463279614,0.0,0.0,618.7900209657224,1.494807659400435,59.916749644727105,40.08325035527288,0.10191082802547771,0.15286624203821658,92.01485094852251,147.50070605008943,0.6238265118356477,0.029258741127715204,0.06959329179919523,14.376339655077581,8.199921905505661,19.195612431444243,3.113239455248737,10.995690525938581,12.0,4414.880952380952,1993.75219095912,1156.3148798981715,0.26191303737750143,1999.7330062973288,4079.2857142857147,3754.8571428571427,5192.000000000001,3125.714285714286,7317.142857142857,3814.3,1295.965358333316,3163.5,2841.2,4994.0,2457.0,6286.0,1.7232714484602951,0.7260871901729004,1.4313200634422474,1.278275168293451,2.000795608252227,1.2173516701203633,3.953268690224942,19317.416666666668,11842.528301692544,18950.5,7630.400000000001,30917.2,149.0,39768.0,3.0187976507755776,-3.0669647045488357,-1.0140459900347715e-15,0.8133180087782524,4.195599006231247,-0.1108715382484604,0.024190516979736405,-0.36048709518881583,0.31931418173730264,-1.187663191792931,1.2735140235846496,816957.5391131785,699293.8671981983,117657.21057328145,0.0,6.461341698723444,5.9434850086187545,85.59801023896894,14.401989761031068,0.09000000000000002,0.15000000000000002,986.8569859629113,595.0973251883098,1.6583119167114972,0.08701137698962969,2.618730520038781,-1.4254608597617229,0.000813941915426962,0.979899363882928,-0.5452203406834197,0.7126973957786457,-0.34237985363056167,-1.8371114872115974,-0.04952216848585261,1.0793572039130388,-0.5934892810343865,-0.006470818189402155,0.24670997507885412,2.32011013291431,-0.9587916801263036,0.02376737090589993,0.9330056391780159,12.0,-271.92363895368686,0.41270135159155,1.6728464849474252,0.9158333333333334,4.9524162190986,10.99,3
S3_amusement4,56.1872757276795,43.613707165109034,73.81370826010544,7.4268966974065,30.20000109499641,54.0,1085.3703703703704,107.11410555251061,133.60740968709192,0.1230984494643058,55.55555555555556,79.62962962962963,107.11589957364373,1110.7142857142858,919.1428571428571,1186.857142857143,812.8571428571429,1375.7142857142858,1.173913043478261,5.760328510968919,-1.835010011670306,-2.5376526277146435e-18,0.9530039607255077,14.892824790812313,3.3766952894636626,-0.09235736613179787,-0.3860199080240473,0.036115626143061866,-0.9565825544778229,1.4870227187302656,3738.662127936929,1453.3530953580957,1223.3573139776013,0.0,0.0,1061.951718601232,1.18800376533712,54.29623952928054,45.70376047071946,0.12738853503184713,0.15286624203821658,53.0187772778383,120.8062021729268,0.4388746299792217,0.009127981255401707,0.04616204176316249,16.017267650900628,7.445488388583585,19.310344827586206,2.9881920294107966,11.864856439002622,13.0,3971.2087912087914,1426.15094050456,1250.242280589603,0.3148266299564278,1459.075923665526,3480.0,3377.714285714286,4155.4285714285725,3107.1428571428573,8058.571428571428,2769.9285714285716,782.07649098736,2473.5,2411.8,2900.2,2224.0,5466.0,1.821627868758492,0.5572231326408112,1.6322645400188258,1.5635557991217444,1.7508180960098458,1.437653234272541,3.644572567342513,19125.44827586207,10854.064459077408,18844.0,8651.6,29502.600000000002,904.0,39683.0,2.7726144382149718,-2.8537063246373493,-2.1435551746305592e-15,0.735848459694285,3.217226722445769,0.002910636231213036,-0.011417691395266756,-0.46757542951607795,0.4726014727226797,-0.906590121059609,0.8776737488828547,45672.49758186737,44272.04448081978,1400.306675477688,0.0,0.14642556990411998,31.615963314405548,96.93401666429294,3.0659833357070534,0.09326424870466322,0.15544041450777205,705.9087007184427,644.5707524090052,1.095160923886469,0.08004270767353638,1.6119889432295542,-2.1939541609053976,8.993609824554889e-05,0.9507662194670351,-0.7126172812266662,-0.10634962489516339,-0.18055998371374188,-0.734741396130319,-0.03527488509337812,1.124170942217265,-1.0105606341390592,-0.0014368377672597623,0.3395259727069066,1.5158995714037016,-1.2974220559703078,0.021420972973125976,0.8310321213637464,17.0,-60.38065521437099,0.37643779182508696,0.9082143846002361,0.401875,6.399442461026479,6.43,3
S3_amusement5,52.98665434306541,43.032786885245905,72.6643598615917,6.526785735692681,29.6315729763458,51.0,1147.955182072829,109.42857142857144,128.2723739272102,0.11173987968379787,56.86274509803921,82.35294117647058,109.52401656295132,1165.7142857142858,1070.0,1225.7142857142858,825.7142857142857,1394.2857142857142,1.5,5.994123198040087,-1.6327521843197557,-8.79719577607743e-18,0.951203556188152,16.773677507465127,3.5784123666049736,-0.07805117233444944,-0.35714503957091004,0.04040327669756741,-0.9622080624002649,1.4608683690281632,2747.768340510571,1199.4009509539446,1191.149482891599,0.0,0.0,357.21790666502676,1.006927315320924,50.17258510729413,49.82741489270586,0.10191082802547771,0.15286624203821658,54.16437943888954,114.59249190064766,0.47266953131493433,0.007555243665015254,0.046091107200266976,10.70429064367357,6.024096385542169,18.650088809946713,3.1963302768207176,12.625992424404544,9.0,6055.396825396825,2359.0840491640834,1673.209440324712,0.27631705874454604,2370.131314712244,5850.0,5420.285714285714,6562.0,3217.1428571428573,9960.0,3908.777777777778,973.4040816499793,4115.0,3357.0,4510.8,2130.0,5169.0,1.8328935371833146,0.6749043979213111,1.5508809171471425,1.4415860140042125,1.821306035850614,1.4344277185585743,3.6160426817368134,18124.3,11853.128241523416,17762.0,6477.200000000001,28696.600000000002,354.0,38503.0,2.7320423317589357,-2.4332060160643993,7.787210030247003e-16,0.71760840328387,3.412637979012761,0.2443268301011444,-0.00538090553117186,-0.36220653210584797,0.35567748129241955,-1.1646446697307526,1.141123556971509,108487.92146219281,108427.44165169603,60.44966160415554,0.0,0.030148892614032356,1793.681532275812,99.9442798077533,0.055720192246694215,0.08571428571428572,0.17142857142857143,1167.6870299870593,1047.7426777362846,1.1144788265282104,0.11778303565638337,2.0590106425575456,-2.009059401133316,2.0232334069240616e-05,0.9709393381961164,-0.6335672027889907,-0.06785324606819529,0.00708952391991224,-1.0248629987724862,-0.05182275361371392,0.4932797864893074,-0.46617956628638224,-0.0004152996639422629,0.17781350419882333,1.7764945673904668,-1.550340733076268,0.0138628551986669,0.920411857019566,40.0,-17.510468596013766,0.20421708117976747,0.776449247446012,0.3467181467181467,7.964466166010931,12.82857142857143,3
S4_baseline0,70.55286923612005,58.57740585774059,83.00395256916995,6.2831910355827265,24.426546711429367,69.0,857.2256728778467,64.44465987846635,76.67941616581197,0.08945067628269536,36.231884057971016,57.971014492753625,64.46240889746787,867.1428571428571,777.4285714285714,912.0,722.8571428571429,1024.2857142857142,2.76,6.861860245205842,-2.1904149533201953,1.0150610510858574e-17,0.9851233018519762,24.80496735312372,4.629008251745402,-0.11969972951638923,-0.2714699463498753,-0.0073809665993215,-0.7519465834053177,0.5273334302470628,1668.8672689915868,651.9213317712315,887.0180517446352,0.0,0.0,129.92788547572007,0.7349583590649562,42.36172904236486,57.63827095763515,0.05,0.15000000000000002,31.898479207926925,69.10979304562912,0.4615623604438555,0.00024320373971065123,0.02188271124950771,12.853766216377997,6.119772694157074,18.08785529715762,4.164181308660608,11.968082603000546,10.0,5325.857142857143,2823.2317011891078,2110.087864501942,0.3961968576892678,2906.4779084313623,4246.428571428572,3540.5714285714284,6983.714285714285,3317.1428571428573,9804.285714285714,3654.3636363636365,968.7286206651829,3787.0,2632.0,4701.0,2395.0,5282.0,2.0524401946640243,0.4873544740098991,1.9233168867230481,1.6388103298260095,2.3772932326547225,1.4733800731584592,3.015202904341322,22540.956521739132,11783.35320798781,23524.0,11904.800000000001,33556.600000000006,801.0,40999.0,2.0215070810715017,-1.7086396115420217,9.599094006435259e-16,0.7406651956894665,-0.05282218783216752,0.03187417360586857,0.02418832744047999,-0.45537202200258553,0.46635588939947126,-1.2987366454048819,1.2205136100569356,390515.7242134358,378787.0771858381,11726.7218779959,0.0,1.9251496018539918,32.301190488417454,96.99710435172636,3.002895648273631,0.06779661016949153,0.1694915254237288,1397.4283965401553,1224.5717618824958,1.1411568027601195,0.10536051565782678,2.664590025991582,-0.3844538951895517,0.005466249754810116,0.3920774557452204,4.432507123645445,1.7578569657701903,-0.1714760228019807,-6.9308441384833115,-0.02108254932938896,0.8929932127341769,-0.749098810011941,-0.031410223793540984,0.18906047712036628,1.7715968381267508,-0.2720036515703795,0.037626792093685024,0.45483698812384216,16.0,-1319.676050026453,0.18882063094910012,0.6423911787584848,0.7301904761904762,3.021130095185602,10.952857142857143,1
S4_baseline1,62.59652942612017,44.30379746835443,73.42657342657343,5.943013612049769,29.122775958218995,61.0,967.8922716627634,115.11711477177788,99.99150400756733,0.10330850543500025,55.73770491803278,77.04918032786885,115.2362258801547,960.0,894.2857142857143,1021.4285714285714,817.1428571428571,1354.2857142857142,1.967741935483871,7.056618329537509,-2.3774112656713897,8.289665250534503e-18,0.9834870329922929,27.221178832700204,4.764437626153228,-0.08460678612727829,-0.2732703786532082,-0.0019981201311491184,-0.8023876759213194,0.6582698212677779,2810.4210256875126,537.7331886910647,1477.2115794912245,0.0,0.0,795.4762575052235,0.3640190722552207,26.687242111165236,73.31275788883475,0.05,0.17500000000000002,56.980064740027956,79.39673237048933,0.7176625918827695,0.005876128292867211,0.01969121289018182,16.146841907697727,9.421265141318978,19.93355481727575,3.3117133893511967,10.51228967595677,13.0,3922.7472527472532,1781.8074246148763,1031.4254454213476,0.26293446377382584,1782.2945350092418,3541.4285714285716,3087.714285714286,4318.571428571429,3010.0,6368.571428571428,2840.5,830.6192827385738,2470.5,2151.8,3516.2000000000003,2116.0,4472.0,1.9272032357296607,0.4069064052383811,1.9668946355819226,1.5228404203495565,2.3672097931819405,1.38104796717695,2.5774816873419306,19793.96551724138,11709.005789776425,18567.0,8076.800000000001,31944.000000000004,1162.0,40929.0,1.653646738397119,-1.781557388200601,-1.059723737333635e-15,0.7100878742803456,-0.46222177996034297,0.09714482324956226,-0.049326474878682934,-0.4986553993165267,0.4970878937848805,-1.0913421314958767,1.239052967523012,538427.8014613403,438019.46178344474,100402.92001571538,0.0,5.419662180146524,4.3626167616926335,81.35238738029147,18.64761261970852,0.09278350515463919,0.18556701030927839,881.9496788996018,584.0941942681658,1.5099442650763388,0.004420572398552647,0.253454349296821,-0.2464687723426181,4.6411510446749356e-05,0.12315906276504267,-0.9400955154271036,-0.02126327143364263,0.001120929200393556,-1.0283426451465103,-0.0033031943744924915,0.2304787412825639,-0.2302170658107507,1.6425142087986917e-05,0.06926340891688826,0.14860327067152732,-0.1501508092292885,0.0003555701845555353,0.09865408969881664,20.0,0.6878841308818409,0.13430803954686088,0.3653738760915831,0.534812030075188,2.6861607909372176,10.161428571428571,1
S4_baseline2,60.61398401304804,53.43511450381679,68.96551724137932,3.444257694015001,15.530402737562525,60.0,993.0714285714286,68.48895020560309,56.45950026406563,0.05685341319836862,53.333333333333336,78.33333333333333,68.49723589168475,996.4285714285713,935.4285714285714,1047.142857142857,870.0,1122.857142857143,3.3333333333333335,7.60364442010646,-2.2759351630118,0.0,0.9839910861853782,27.583724247175248,4.813509835584333,-0.083225425977544,-0.2763917388332858,-0.01711230019492206,-0.799426422136982,0.6875793575672873,759.103584554988,120.45470645002023,459.20567242036753,0.0,0.0,179.44320568460023,0.26231101592262823,20.780220770782392,79.21977922921761,0.14906832298136646,0.17391304347826086,33.900300788710815,44.659781927412936,0.7590789593153439,0.016213763116163626,0.008733679968754553,15.498391995567525,9.58029197080292,19.971469329529246,3.9959763168696214,10.391177358726326,12.0,4176.9047619047615,1819.8554820026986,1196.222773108126,0.28638976498056945,1834.0565054834387,3465.714285714286,3121.4285714285716,5452.571428571428,3004.285714285714,6262.857142857143,3123.5,867.1272974598367,3010.5,2192.2,4063.6000000000004,2142.0,4400.0,1.7667491374312099,0.43885783266730855,1.5887352285360663,1.5308540816325982,1.9554614878630332,1.1788417530971445,2.976948697276818,19798.5,11382.608975808394,20067.5,7641.0,31008.0,1960.0,40385.0,2.1081994625271103,-1.6092415040404289,-6.313679737754033e-16,0.6218263501962896,0.34858830955634135,0.31968799124255554,-0.0367323493415102,-0.4280825972309165,0.44900893830570143,-0.9787478694805679,1.010206856136314,469040.2109563055,436616.68014143093,32421.053563895297,0.0,2.4772509792979664,13.467072539174223,93.0877515316787,6.912248468321288,0.09375,0.15625,900.7825064725346,751.8145542399017,1.198144544279596,0.08701137698962969,0.25191343164008784,-0.28380298352026173,-0.000617390179838902,0.12770152568638696,-0.9656876607558442,-0.33383373097603863,0.028629518225840627,-0.8876348955722053,-0.006616991381244026,0.11300303846903968,-0.10467728695453721,0.0010578563979116887,0.044707630770389105,0.14250669933555085,-0.19411964244660015,-0.002203695533222978,0.11899115806862527,25.0,44.43788006535662,0.0990303973408257,0.19178246548215308,0.5667261904761905,2.3767295361798166,13.601428571428572,1
S4_baseline3,59.18863696459011,51.344743276283616,67.41573033707866,3.6567228004480894,16.07098706079504,57.0,1017.5939849624059,81.0435656451915,63.092608577014836,0.06200175070742555,57.89473684210527,89.47368421052632,81.06052700236333,1011.4285714285714,960.2857142857143,1068.857142857143,890.0,1168.5714285714287,3.3529411764705883,7.1293218016363085,-2.344705475971006,1.0319787352706217e-17,0.9826465368057153,28.305266221880395,4.839130663739875,-0.08406719010702407,-0.27644094724611806,-0.014723858901319812,-0.8125270322776406,0.7616054746479428,1579.6641055793893,226.36112820074862,758.9491819865208,0.0,0.0,594.35379539212,0.29825597493663136,22.973587697232777,77.02641230276723,0.07692307692307693,0.1794871794871795,40.114518387476416,48.104688597381234,0.8339003859524039,0.0170415327984057,0.009216655104923952,15.059731846831124,9.666283084004604,19.056261343012704,3.5481674035693205,9.3899782590081,13.0,4258.681318681318,1820.4784130811142,1176.3596911370319,0.27622627830280727,1820.5895826823323,3795.714285714286,3259.428571428571,5802.0,3148.5714285714284,6207.142857142857,2988.846153846154,803.3473093303319,2608.0,2369.6,3957.4000000000005,2214.0,4574.0,2.1008389852947507,0.489635461249163,1.9084238798500412,1.756717879854621,2.3622794823021795,1.4836558526480714,3.50790400683097,20543.10714285714,11805.32007595149,20528.0,8310.0,31812.2,273.0,40364.0,2.4776866622456892,-2.497395597670946,1.0281722563290497e-15,0.7744035072545282,0.7391501238835652,0.008572557588491785,-0.027277368074853835,-0.5307291064244877,0.5411471754422865,-1.1876988922668992,1.2381436689835963,690217.0895915633,677266.3196700686,12947.451991279502,0.0,3.3179302152519345,52.30884965831329,98.1241388504731,1.8758611495268949,0.08866995073891627,0.20689655172413796,901.0908416253664,672.1006533209475,1.34070817692699,0.004420572398553091,0.20508231391703421,-0.2358973582840473,-0.00011905439668735036,0.0831072532077244,-0.4706945424103912,-0.1614444354146441,0.00019533430346963866,-0.8693709645959313,0.0012588402445504363,0.14509160281304143,-0.1776065411474597,0.0016910086630749725,0.04924442777159396,0.08082652895067448,-0.11339458315555061,-0.0022305588606416258,0.061989055889878276,36.0,71.04559654806589,0.07560409812119713,0.1997823770365074,0.34709677419354834,2.6461434342418997,10.759999999999998,1
